,car_brand,car_model,car_price,car_city,car_fuel,car_transmission,car_drive,car_mileage,car_country,car_engine_capacity,car_engine_hp,car_age
25108,Mercedes-Benz,GLS-Class    ,4690000,Rostov-on-Don,diesel,automatic,4WD,147364,DE,3.0,249,7
25109,BMW,X1    ,2589000,Rostov-on-Don,diesel,robot,FWD,50000,DE,1.5,116,4
25110,Haval,H2    ,1500000,Rostov-on-Don,gasoline,automatic,FWD,98646,CN,1.5,150,8
25111,Nissan,Almera    ,310000,Rostov-on-Don,gasoline,automatic,FWD,350000,JP,1.8,116,21
25112,Opel,Astra    ,950000,Rostov-on-Don,gasoline,automatic,FWD,182000,DE,1.6,115,11
25113,Hyundai,Solaris    ,1035000,Rostov-on-Don,gasoline,automatic,FWD,94636,KR,1.6,123,8
25114,Lexus,LX450d    ,8340000,Rostov-on-Don,diesel,automatic,4WD,56526,JP,4.5,272,9
25115,Kia,Picanto    ,1099000,Rostov-on-Don,gasoline,automatic,FWD,97900,KR,1.2,85,8
25116,Ford,Focus    ,370000,Rostov-on-Don,gasoline,manual,FWD,280000,USA,1.8,115,24
25117,Toyota,Prius    ,680000,Rostov-on-Don,hybrid,CVT,FWD,210000,JP,1.5,76,17
25118,Honda,Torneo    ,230000,Rostov-on-Don,gasoline,automatic,FWD,180000,JP,2.0,145,25
25119,Volkswagen,Touareg    ,5990000,Rostov-on-Don,diesel,automatic,4WD,69000,DE,3.0,249,5
25120,Daewoo,Matiz    ,120000,Rostov-on-Don,gasoline,manual,FWD,257511,KR,0.8,51,19
25121,Toyota,Land Cruiser Prado  ,850000,Rostov-on-Don,diesel,automatic,4WD,398000,JP,2.4,97,32
25122,Renault,Kaptur    ,1374000,Rostov-on-Don,gasoline,CVT,FWD,89905,FR,1.6,114,6
25123,Hyundai,Elantra    ,1675000,Rostov-on-Don,gasoline,automatic,FWD,105000,KR,2.0,150,7
25124,Mazda,CX-3    ,1950000,Rostov-on-Don,diesel,automatic,FWD,136000,JP,1.5,105,8
25125,Lada,Granta    ,1040000,Moscow,gasoline,manual,FWD,216,RUS,1.6,90,1
25126,Fiat,Bravo    ,550000,Rostov-on-Don,gasoline,manual,FWD,230000,IT,1.4,150,16
25127,Volkswagen,Passat    ,1790000,Rostov-on-Don,gasoline,robot,FWD,90000,DE,1.8,180,8
25128,Changan,CS35 Plus   ,1900000,Rostov-on-Don,gasoline,automatic,FWD,113000,CN,1.6,128,5
25129,Mercedes-Benz,G-Class    ,4950000,Rostov-on-Don,diesel,automatic,4WD,176500,DE,3.0,211,10
25130,Chevrolet,Lanos    ,385000,Rostov-on-Don,gasoline,manual,FWD,200000,USA,1.5,86,16
25131,Lada,Granta    ,895000,Moscow,gasoline,manual,FWD,18325,RUS,1.6,90,1
25132,Lada,Granta    ,350000,Moscow,gasoline,manual,FWD,163934,RUS,1.6,82,11
25133,Mitsubishi,Lancer    ,625000,Rostov-on-Don,gasoline,manual,FWD,170000,JP,1.6,98,17
25134,Hyundai,Solaris    ,1324000,Rostov-on-Don,gasoline,automatic,FWD,102760,KR,1.6,123,8
25135,Mazda,Mazda6    ,470000,Rostov-on-Don,gasoline,automatic,FWD,417000,JP,2.0,147,19
25136,Lada,Granta    ,610000,Moscow,gasoline,manual,FWD,71000,RUS,1.6,87,12
25137,Hyundai,Solaris    ,1500000,Rostov-on-Don,gasoline,automatic,FWD,70000,KR,1.6,123,9
25138,Mercedes-Benz,GLK-Class    ,1500000,Rostov-on-Don,diesel,automatic,4WD,250000,DE,3.0,224,14
25139,Hyundai,Sonata    ,3099000,Rostov-on-Don,gasoline,automatic,FWD,29087,KR,2.5,180,2
25140,Renault,Duster    ,1600000,Rostov-on-Don,gasoline,automatic,4WD,66813,FR,2.0,143,7
25141,Kia,Optima    ,1950000,Rostov-on-Don,gasoline,automatic,FWD,123000,KR,2.4,188,6
25142,Lada,Granta    ,800000,Moscow,gasoline,manual,FWD,77083,RUS,1.6,90,3
25143,Skoda,Yeti    ,990000,Rostov-on-Don,gasoline,manual,FWD,135000,CZ,1.4,122,12
25144,Mazda,Mazda3    ,1400000,Rostov-on-Don,gasoline,automatic,FWD,193087,JP,1.6,104,11
25145,Kia,Rio    ,1570000,Rostov-on-Don,gasoline,automatic,FWD,124610,KR,1.6,123,5
25146,Geely,Coolray    ,3100000,Rostov-on-Don,gasoline,automatic,4WD,14,CN,1.5,147,0
25147,Mercedes-Benz,E-Class    ,270000,Rostov-on-Don,gasoline,automatic,RWD,250000,DE,2.3,150,27
25148,Hyundai,Solaris    ,949900,Rostov-on-Don,gasoline,manual,FWD,170837,KR,1.6,123,11
25149,Lada,Granta    ,927000,Moscow,gasoline,manual,FWD,22790,RUS,1.6,90,3
25150,Toyota,Corolla    ,1609000,Rostov-on-Don,gasoline,CVT,FWD,102707,JP,1.6,122,9
25151,Lada,Granta    ,649000,Moscow,gasoline,manual,FWD,63600,RUS,1.6,87,11
25152,Skoda,Rapid    ,1550000,Rostov-on-Don,gasoline,automatic,FWD,98700,CZ,1.6,110,8
25153,Toyota,Corolla Ceres   ,249990,Rostov-on-Don,gasoline,automatic,FWD,410000,JP,1.6,115,31
25154,Hyundai,Santa Fe   ,2325000,Rostov-on-Don,gasoline,automatic,FWD,82470,KR,2.4,188,7
25155,JAC,J7    ,1511000,Rostov-on-Don,gasoline,CVT,FWD,23293,CN,1.5,136,1
25156,JAC,J7    ,1884000,Rostov-on-Don,gasoline,CVT,FWD,15869,CN,1.5,136,1
25157,Lada,Granta    ,1000000,Moscow,gasoline,automatic,FWD,78308,RUS,1.6,98,4
25158,JAC,J7    ,1852000,Rostov-on-Don,gasoline,CVT,FWD,24598,CN,1.5,136,1
25159,JAC,J7    ,1839000,Rostov-on-Don,gasoline,CVT,FWD,23096,CN,1.5,136,1
25160,JAC,J7    ,1691000,Rostov-on-Don,gasoline,CVT,FWD,17139,CN,1.5,136,1
25161,JAC,J7    ,1716000,Rostov-on-Don,gasoline,CVT,FWD,17587,CN,1.5,136,1
25162,JAC,J7    ,1629000,Rostov-on-Don,gasoline,CVT,FWD,18659,CN,1.5,136,1
25163,JAC,J7    ,1494000,Rostov-on-Don,gasoline,CVT,FWD,14352,CN,1.5,136,1
25164,BMW,5-Series    ,410000,Rostov-on-Don,gasoline,manual,RWD,375000,DE,2.5,170,27
25165,JAC,J7    ,1454000,Rostov-on-Don,gasoline,CVT,FWD,36692,CN,1.5,136,1
25166,JAC,J7    ,1858000,Rostov-on-Don,gasoline,CVT,FWD,18913,CN,1.5,136,1
25167,JAC,J7    ,1852000,Rostov-on-Don,gasoline,CVT,FWD,23972,CN,1.5,136,1
25168,JAC,J7    ,1705000,Rostov-on-Don,gasoline,CVT,FWD,16972,CN,1.5,136,1
25169,Toyota,Voxy    ,1750000,Rostov-on-Don,gasoline,CVT,FWD,132000,JP,2.0,158,12
25170,Lada,Granta    ,475000,Moscow,gasoline,manual,FWD,101000,RUS,1.6,87,7
25171,Toyota,Prius    ,699000,Rostov-on-Don,hybrid,CVT,FWD,355000,JP,1.5,76,17
25172,Nissan,X-Trail    ,1250000,Rostov-on-Don,gasoline,CVT,4WD,147342,JP,2.0,141,13
25173,Kia,Sportage    ,1450000,Rostov-on-Don,gasoline,automatic,4WD,160000,KR,2.0,150,13
25174,Skoda,Karoq    ,2759000,Rostov-on-Don,gasoline,automatic,FWD,74000,CZ,1.4,150,3
25175,Lada,Granta    ,299888,Nizhny Novgorod,gasoline,manual,FWD,134000,RUS,1.6,87,12
25176,Hyundai,Kona    ,2200000,Rostov-on-Don,gasoline,automatic,4WD,55000,KR,2.0,147,6
25177,Land Rover,Rover Range Rover Sport ,5550000,Rostov-on-Don,diesel,automatic,4WD,156000,UK,3.0,249,6
25178,Volvo,S40    ,930000,Rostov-on-Don,diesel,manual,FWD,258000,SE,1.6,109,15
25179,Daewoo,Matiz    ,325000,Rostov-on-Don,gasoline,automatic,FWD,120000,KR,0.8,51,17
25180,Hyundai,Solaris    ,1150000,Rostov-on-Don,gasoline,manual,FWD,69455,KR,1.6,123,9
25181,Daewoo,Matiz    ,315000,Rostov-on-Don,gasoline,manual,FWD,88800,KR,0.8,51,16
25182,Hyundai,Solaris    ,1600000,Rostov-on-Don,gasoline,automatic,FWD,94489,KR,1.6,123,7
25183,Toyota,Land Cruiser   ,6649000,Rostov-on-Don,diesel,automatic,4WD,201059,JP,4.5,249,7
25184,Ford,Focus    ,1249000,Rostov-on-Don,gasoline,manual,FWD,47200,USA,1.6,105,12
25185,Jeep,Grand Cherokee   ,5699000,Rostov-on-Don,diesel,automatic,4WD,38708,USA,3.0,250,5
25186,Lada,Granta    ,700000,Nizhny Novgorod,gasoline,manual,FWD,85000,RUS,1.6,87,5
25187,Hyundai,Solaris    ,1389000,Rostov-on-Don,gasoline,automatic,FWD,142618,KR,1.6,123,10
25188,Hyundai,Santa Fe   ,3449000,Rostov-on-Don,diesel,automatic,FWD,83617,KR,2.0,186,5
25189,Hyundai,Solaris    ,1134000,Rostov-on-Don,gasoline,automatic,FWD,152408,KR,1.6,123,11
25190,Nissan,Teana    ,1489000,Rostov-on-Don,gasoline,CVT,FWD,308345,JP,3.5,249,12
25191,Hyundai,Santa Fe   ,3245000,Rostov-on-Don,diesel,automatic,4WD,87000,KR,2.2,200,4
25192,BMW,3-Series Gran Turismo  ,3080000,Rostov-on-Don,gasoline,automatic,RWD,80000,DE,2.0,184,6
25193,Renault,Kaptur    ,1975000,Rostov-on-Don,gasoline,automatic,FWD,54000,FR,1.3,150,3
25194,Land Rover,Rover Range Rover  ,1750000,Rostov-on-Don,gasoline,automatic,4WD,274000,UK,4.2,396,16
25195,Opel,Astra    ,990000,Rostov-on-Don,gasoline,manual,FWD,115000,DE,1.6,115,11
25196,Volvo,XC90    ,2839000,Rostov-on-Don,diesel,automatic,4WD,259314,SE,2.0,225,9
25197,Lada,Granta    ,919990,Nizhny Novgorod,gasoline,manual,FWD,20516,RUS,1.6,90,2
25198,Toyota,Land Cruiser Prado  ,2900000,Rostov-on-Don,diesel,automatic,4WD,315000,JP,3.0,173,14
25199,Skoda,Rapid    ,1759000,Rostov-on-Don,gasoline,robot,FWD,67000,CZ,1.4,125,3
25200,Porsche,Cayenne    ,2400000,Rostov-on-Don,hybrid,automatic,4WD,120000,DE,3.0,333,13
25201,Toyota,bB    ,720000,Rostov-on-Don,gasoline,automatic,FWD,320000,JP,1.3,92,18
25202,Kia,Rio    ,1100000,Rostov-on-Don,gasoline,automatic,FWD,123000,KR,1.4,107,7
25203,Chevrolet,Lanos    ,265000,Rostov-on-Don,gasoline,manual,FWD,277000,USA,1.5,86,17
25204,Skoda,Rapid    ,1729000,Rostov-on-Don,gasoline,automatic,FWD,76861,CZ,1.6,110,4
25205,Hyundai,Santa Fe   ,3649000,Rostov-on-Don,gasoline,automatic,4WD,36508,KR,2.4,188,4
25206,Volkswagen,Tiguan    ,2599000,Rostov-on-Don,diesel,robot,4WD,126903,DE,2.0,150,6
25207,Kia,Cerato    ,1915000,Rostov-on-Don,gasoline,automatic,FWD,53893,KR,2.0,150,6
25208,Lexus,RX450h    ,2329000,Rostov-on-Don,hybrid,automatic,4WD,125343,JP,3.5,249,14
25209,Volkswagen,Touareg    ,1600000,Rostov-on-Don,gasoline,automatic,4WD,135000,DE,6.0,450,16
25210,Mitsubishi,Outlander    ,1829900,Rostov-on-Don,gasoline,CVT,4WD,168000,JP,2.4,167,11
25211,Lada,Granta    ,799000,Nizhny Novgorod,gasoline,manual,FWD,27804,RUS,1.6,87,5
25212,Audi,A3    ,2399000,Rostov-on-Don,gasoline,robot,FWD,68912,DE,2.0,190,6
25213,Citroen,C-Elysee    ,870000,Rostov-on-Don,gasoline,manual,FWD,191004,FR,1.2,72,11
25214,Chevrolet,Spark    ,1199000,Rostov-on-Don,gasoline,CVT,FWD,57016,USA,1.0,75,5
25215,Lada,Granta    ,635000,Nizhny Novgorod,gasoline,manual,FWD,94001,RUS,1.6,87,7
25216,Kia,Sportage    ,2470000,Rostov-on-Don,gasoline,automatic,4WD,89305,KR,2.0,150,7
25217,Hyundai,Solaris    ,1250000,Rostov-on-Don,gasoline,manual,FWD,111000,KR,1.6,123,8
25218,Mazda,Mazda6    ,450000,Rostov-on-Don,gasoline,manual,FWD,264845,JP,1.8,120,17
25219,Kia,Ceed    ,1255000,Rostov-on-Don,gasoline,automatic,FWD,160251,KR,1.6,129,10
25220,Mercedes-Benz,GLE    ,9599000,Rostov-on-Don,gasoline,automatic,4WD,43748,DE,2.0,258,2
25221,Volkswagen,Touareg    ,4499000,Rostov-on-Don,gasoline,automatic,4WD,80425,DE,2.0,249,5
25222,Renault,Scenic    ,2000000,Rostov-on-Don,diesel,robot,FWD,79000,FR,1.7,120,5
25223,Kia,Ceed    ,720000,Rostov-on-Don,gasoline,automatic,FWD,185000,KR,1.6,122,13
25224,Hyundai,Accent    ,575000,Rostov-on-Don,gasoline,manual,FWD,231691,KR,1.5,102,15
25225,Suzuki,Baleno    ,2295000,Rostov-on-Don,gasoline,automatic,FWD,100,JP,1.5,105,1
25226,Kia,Sorento    ,2749000,Rostov-on-Don,gasoline,automatic,4WD,116560,KR,2.4,188,6
25227,BMW,X3    ,5665000,Rostov-on-Don,gasoline,automatic,4WD,45473,DE,3.0,382,4
25228,Nissan,NV200    ,1670000,Rostov-on-Don,gasoline,automatic,FWD,115500,JP,1.6,109,6
25229,Mazda,Xedos 6   ,300000,Rostov-on-Don,gasoline,manual,FWD,637000,JP,2.0,144,31
25230,Volkswagen,Arteon    ,4140000,Rostov-on-Don,gasoline,robot,FWD,28954,DE,2.0,190,3
25231,Porsche,Cayenne    ,3100000,Rostov-on-Don,gasoline,manual,4WD,58000,DE,3.6,290,16
25232,Chery,Tiggo 7 Pro  ,2270000,Rostov-on-Don,gasoline,CVT,FWD,63320,CN,1.5,147,3
25233,Toyota,Prius    ,1400000,Rostov-on-Don,hybrid,CVT,FWD,190000,JP,1.8,99,14
25234,Renault,Kaptur    ,1720000,Rostov-on-Don,gasoline,CVT,FWD,59672,FR,1.3,149,4
25235,Toyota,Wish    ,950000,Rostov-on-Don,gasoline,automatic,FWD,316000,JP,1.8,132,17
25236,Ford,Focus    ,610000,Rostov-on-Don,gasoline,manual,FWD,145000,USA,1.8,125,17
25237,Ford,Mondeo    ,350000,Rostov-on-Don,gasoline,automatic,FWD,250000,USA,2.0,145,22
25238,Honda,N-BOX    ,999999,Rostov-on-Don,gasoline,CVT,FWD,98000,JP,0.7,64,10
25239,Mercedes-Benz,S-Class    ,585000,Rostov-on-Don,gasoline,automatic,RWD,294786,DE,5.0,306,23
25240,Opel,Astra    ,600000,Rostov-on-Don,gasoline,robot,FWD,220000,DE,1.6,105,16
25241,Mazda,CX-8    ,3500000,Rostov-on-Don,diesel,automatic,FWD,54000,JP,2.2,190,5
25242,Lada,Granta    ,620000,Nizhny Novgorod,gasoline,manual,FWD,90113,RUS,1.6,87,8
25243,Ford,Focus    ,1600000,Rostov-on-Don,gasoline,robot,FWD,60600,USA,1.6,125,7
25244,BMW,X1    ,2650000,Rostov-on-Don,gasoline,automatic,4WD,100000,DE,2.0,231,9
25245,Acura,TSX    ,1400000,Rostov-on-Don,gasoline,automatic,FWD,195,JP,2.4,201,12
25246,Toyota,Caldina    ,390000,Rostov-on-Don,gasoline,automatic,FWD,350000,JP,1.5,97,26
25247,Lada,Granta    ,300000,Nizhny Novgorod,gasoline,manual,FWD,152500,RUS,1.6,82,11
25248,Toyota,Land Cruiser Prado  ,5400000,Rostov-on-Don,gasoline,automatic,4WD,99988,JP,4.0,249,6
25249,Volkswagen,Polo    ,1165000,Rostov-on-Don,gasoline,automatic,FWD,152000,DE,1.6,110,7
25250,Opel,Astra    ,1350000,Rostov-on-Don,gasoline,automatic,FWD,288000,DE,1.4,140,10
25251,Lada,Granta    ,649000,Nizhny Novgorod,gasoline,manual,FWD,92414,RUS,1.6,87,7
25252,Suzuki,SX4    ,1085000,Rostov-on-Don,gasoline,automatic,FWD,238240,JP,1.6,112,12
25253,Lada,Granta    ,998000,Nizhny Novgorod,gasoline,manual,FWD,40950,RUS,1.6,90,3
25254,Nissan,350Z    ,1777001,Rostov-on-Don,gasoline,manual,RWD,108500,JP,3.5,280,21
25255,Nissan,Patrol    ,1750000,Rostov-on-Don,diesel,manual,4WD,300000,JP,3.0,160,17
25256,Chevrolet,Aveo    ,360000,Rostov-on-Don,gasoline,manual,FWD,309000,USA,1.4,83,19
25257,Audi,Q5    ,1749900,Rostov-on-Don,diesel,robot,4WD,193000,DE,2.0,170,13
25258,Lada,Granta    ,910000,Nizhny Novgorod,gasoline,manual,FWD,20000,RUS,1.6,90,2
25259,Hyundai,Accent    ,549900,Rostov-on-Don,gasoline,automatic,FWD,355040,KR,1.5,102,15
25260,Daewoo,Nexia    ,280000,Rostov-on-Don,gasoline,manual,FWD,196534,KR,1.6,109,12
25261,BMW,3-Series    ,1300000,Rostov-on-Don,gasoline,automatic,RWD,260000,DE,2.0,136,16
25262,Renault,Sandero    ,850000,Rostov-on-Don,gasoline,robot,FWD,103144,FR,1.6,82,9
25263,Toyota,Caldina    ,340000,Rostov-on-Don,gasoline,automatic,FWD,353568,JP,2.0,140,29
25264,Kia,Clarus    ,140000,Rostov-on-Don,gasoline,manual,FWD,306000,KR,1.8,116,24
25265,Renault,Duster    ,1099900,Rostov-on-Don,gasoline,manual,4WD,199402,FR,1.6,102,12
25266,Toyota,RAV4    ,2049000,Rostov-on-Don,gasoline,CVT,FWD,136000,JP,2.0,146,10
25267,Lada,Granta    ,750000,Nizhny Novgorod,gasoline,manual,FWD,95000,RUS,1.6,106,7
25268,Kia,Rio    ,1150000,Rostov-on-Don,gasoline,automatic,FWD,170000,KR,1.6,123,11
25269,Daewoo,Matiz    ,270000,Rostov-on-Don,gasoline,manual,FWD,107000,KR,0.8,51,15
25270,Hyundai,Palisade    ,4380000,Rostov-on-Don,diesel,automatic,FWD,37000,KR,2.2,202,3
25271,Audi,A4    ,950000,Rostov-on-Don,gasoline,automatic,4WD,380000,DE,2.0,200,18
25272,Lada,Granta    ,939990,Nizhny Novgorod,gasoline,manual,FWD,7259,RUS,1.6,90,1
25273,Kia,Cerato    ,1750000,Rostov-on-Don,gasoline,automatic,FWD,79000,KR,1.6,128,4
25274,Renault,Duster    ,1150000,Rostov-on-Don,gasoline,manual,4WD,120000,FR,2.0,135,11
25275,Audi,Q3    ,1898000,Rostov-on-Don,gasoline,robot,4WD,153000,DE,2.0,170,11
25276,Opel,Meriva    ,545000,Rostov-on-Don,gasoline,manual,FWD,225366,DE,1.6,100,20
25277,Ford,EcoSport    ,1529000,Rostov-on-Don,gasoline,automatic,FWD,110000,USA,1.0,125,5
25278,Nissan,Almera    ,595000,Rostov-on-Don,gasoline,automatic,FWD,188000,JP,1.8,116,18
25279,Peugeot,408    ,670000,Rostov-on-Don,gasoline,automatic,FWD,146000,FR,1.6,120,12
25280,Volkswagen,Jetta    ,1700000,Rostov-on-Don,gasoline,robot,FWD,91500,DE,1.4,125,7
25281,Kia,Sportage    ,2100000,Rostov-on-Don,gasoline,automatic,4WD,55780,KR,2.0,150,8
25282,Geely,Coolray    ,1300000,Rostov-on-Don,gasoline,robot,FWD,81000,CN,1.5,150,3
25283,Chevrolet,Aveo    ,525000,Rostov-on-Don,gasoline,manual,FWD,156000,USA,1.4,94,16
25284,Hyundai,Elantra    ,2250000,Rostov-on-Don,gasoline,automatic,FWD,65243,KR,1.6,128,4
25285,Toyota,RAV4    ,2535000,Rostov-on-Don,gasoline,CVT,4WD,106000,JP,2.0,146,7
25286,Lada,Granta    ,510000,Nizhny Novgorod,gasoline,manual,FWD,152698,RUS,1.6,87,8
25287,Nissan,Elgrand    ,1100000,Rostov-on-Don,gasoline,automatic,RWD,170000,JP,3.5,240,21
25288,Mitsubishi,Pajero Sport   ,2069900,Rostov-on-Don,diesel,automatic,4WD,172000,JP,2.5,178,12
25289,Hyundai,Accent    ,549900,Rostov-on-Don,gasoline,manual,FWD,184000,KR,1.5,102,16
25290,Toyota,Camry    ,1169900,Rostov-on-Don,gasoline,automatic,FWD,92000,JP,2.4,167,14
25291,Toyota,RAV4    ,2900000,Rostov-on-Don,gasoline,automatic,4WD,92771,JP,2.5,180,9
25292,Volvo,XC60    ,2299900,Rostov-on-Don,diesel,automatic,4WD,174555,SE,2.4,181,10
25293,Volkswagen,Polo    ,995000,Rostov-on-Don,gasoline,manual,FWD,116253,DE,1.6,105,11
25294,Opel,Mokka    ,1439000,Rostov-on-Don,gasoline,automatic,4WD,85000,DE,1.8,140,10
25295,Volkswagen,Tiguan    ,3222000,Rostov-on-Don,diesel,robot,4WD,37167,DE,2.0,150,5
25296,Kia,KX3    ,2299000,Rostov-on-Don,gasoline,automatic,FWD,22000,KR,1.5,115,2
25297,Nissan,Note    ,1190000,Rostov-on-Don,gasoline,manual,FWD,38894,JP,1.4,88,12
25298,Hyundai,Accent    ,799000,Rostov-on-Don,gasoline,automatic,FWD,117309,KR,1.5,102,16
25299,Suzuki,Wagon R   ,920000,Rostov-on-Don,gasoline,CVT,FWD,92068,JP,0.7,52,5
25300,Toyota,Corolla Fielder   ,1749000,Rostov-on-Don,gasoline,CVT,4WD,75023,JP,1.5,103,6
25301,Volkswagen,Tavendor    ,6890000,Rostov-on-Don,gasoline,robot,4WD,72,DE,2.0,220,1
25302,Chevrolet,Trax    ,1599000,Rostov-on-Don,gasoline,automatic,FWD,76970,USA,1.4,140,5
25303,Mercedes-Benz,C-Class    ,2459000,Rostov-on-Don,gasoline,automatic,RWD,133797,DE,1.6,156,10
25304,Ford,Mondeo    ,1128000,Rostov-on-Don,diesel,automatic,FWD,234834,USA,2.0,140,14
25305,Kia,Rio    ,1219000,Rostov-on-Don,gasoline,manual,FWD,107884,KR,1.6,123,8
25306,Mercedes-Benz,E-Class    ,1669000,Rostov-on-Don,gasoline,automatic,RWD,170549,DE,1.8,184,13
25307,Kia,Rio    ,1875000,Rostov-on-Don,gasoline,automatic,FWD,23942,KR,1.6,123,3
25308,Hyundai,Solaris    ,1175000,Rostov-on-Don,gasoline,manual,FWD,96597,KR,1.6,123,9
25309,Lada,Granta    ,569000,Nizhny Novgorod,gasoline,manual,FWD,141302,RUS,1.6,106,6
25310,BMW,5-Series    ,2220000,Rostov-on-Don,gasoline,automatic,4WD,169102,DE,2.0,245,12
25311,Renault,Koleos    ,2200000,Rostov-on-Don,gasoline,CVT,4WD,116000,FR,2.0,144,7
25312,Genesis,GV80    ,7629900,Rostov-on-Don,diesel,automatic,4WD,38500,KR,3.0,249,3
25313,Honda,Stepwgn    ,1250000,Rostov-on-Don,gasoline,automatic,FWD,420000,JP,2.4,162,21
25314,Kia,Rio    ,1748000,Rostov-on-Don,gasoline,automatic,FWD,99437,KR,1.6,123,5
25315,Lada,Granta    ,849888,Nizhny Novgorod,gasoline,manual,FWD,89000,RUS,1.6,87,5
25316,Lada,Granta    ,889000,Nizhny Novgorod,gasoline,manual,FWD,42906,RUS,1.6,106,5
25317,Volkswagen,Polo    ,2070000,Rostov-on-Don,gasoline,automatic,FWD,44918,DE,1.6,110,4
25318,Volkswagen,Polo    ,1820000,Rostov-on-Don,gasoline,automatic,FWD,86258,DE,1.6,110,4
25319,Li,L7    ,6249000,Rostov-on-Don,hybrid,automatic,4WD,15,CN,1.5,449,1
25320,Volkswagen,Passat CC   ,1649900,Rostov-on-Don,gasoline,robot,FWD,157000,DE,1.8,152,11
25321,BMW,X6    ,2539900,Rostov-on-Don,gasoline,automatic,4WD,79500,DE,3.0,306,16
25322,BMW,X1    ,2365000,Rostov-on-Don,diesel,automatic,FWD,103000,DE,2.0,150,5
25323,Mazda,Mazda6    ,810000,Rostov-on-Don,gasoline,manual,FWD,330000,JP,1.8,120,17
25324,Kia,Optima    ,1150000,Rostov-on-Don,gasoline,automatic,FWD,160000,KR,2.4,192,10
25325,Kia,Sportage    ,2499000,Rostov-on-Don,gasoline,automatic,4WD,72300,KR,2.0,150,4
25326,Mercedes-Benz,GLA-Class    ,2349900,Rostov-on-Don,gasoline,robot,4WD,151000,DE,2.0,211,8
25327,Hyundai,Creta    ,1899000,Rostov-on-Don,gasoline,automatic,FWD,86550,KR,1.6,123,4
25328,Lada,Granta    ,480000,Nizhny Novgorod,gasoline,manual,FWD,218748,RUS,1.6,87,7
25329,Geely,Boyue    ,3499000,Rostov-on-Don,gasoline,automatic,FWD,96,CN,1.5,181,1
25330,Mitsubishi,L200    ,4399000,Rostov-on-Don,diesel,manual,4WD,59,JP,2.4,181,1
25331,Hyundai,Tucson    ,3649000,Rostov-on-Don,gasoline,automatic,4WD,14067,KR,2.0,150,3
25332,Chery,Tiggo 4 Pro  ,2329000,Rostov-on-Don,gasoline,CVT,FWD,49,CN,1.5,113,1
25333,Peugeot,4008    ,1490000,Rostov-on-Don,gasoline,CVT,4WD,106451,FR,2.0,150,12
25334,Honda,CR-V    ,2099000,Rostov-on-Don,gasoline,automatic,4WD,139877,JP,2.0,150,10
25335,Mercedes-Benz,A-Class    ,2689000,Rostov-on-Don,gasoline,robot,FWD,112529,DE,1.3,150,5
25336,Ford,Focus    ,1260000,Rostov-on-Don,gasoline,robot,FWD,95072,USA,1.6,105,8
25337,Nissan,Note    ,1650000,Rostov-on-Don,hybrid,automatic,FWD,111300,JP,1.2,79,7
25338,Mazda,MX-5    ,3000000,Rostov-on-Don,gasoline,manual,RWD,45000,JP,2.0,184,5
25339,Toyota,Corolla    ,1355000,Rostov-on-Don,gasoline,CVT,FWD,215000,JP,1.6,122,10
25340,BMW,6-Series    ,2399000,Rostov-on-Don,gasoline,automatic,RWD,56123,DE,4.4,407,13
25341,Hyundai,Solaris    ,2230000,Rostov-on-Don,gasoline,automatic,FWD,42000,KR,1.6,123,3
25342,Volkswagen,Jetta    ,790000,Rostov-on-Don,gasoline,automatic,FWD,221000,DE,1.6,102,17
25343,Audi,A3    ,1489000,Rostov-on-Don,gasoline,robot,FWD,110774,DE,1.4,125,10
25344,EXEED,RX    ,4099000,Rostov-on-Don,gasoline,robot,4WD,58,CN,2.0,249,1
25345,BMW,3-Series    ,4790000,Rostov-on-Don,diesel,automatic,4WD,59598,DE,3.0,265,5
25346,Toyota,Wish    ,2300000,Rostov-on-Don,gasoline,CVT,FWD,76300,JP,1.8,143,8
25347,Toyota,Land Cruiser   ,3000000,Rostov-on-Don,gasoline,automatic,4WD,201500,JP,4.7,288,17
25348,Hyundai,Santa Fe   ,2900000,Rostov-on-Don,gasoline,automatic,4WD,45000,KR,2.4,188,5
25349,Hyundai,Palisade    ,5449000,Rostov-on-Don,diesel,automatic,4WD,59966,KR,2.2,200,4
25350,Kia,Rio    ,1319000,Rostov-on-Don,gasoline,manual,FWD,72597,KR,1.6,123,7
25351,Opel,Vita    ,270000,Rostov-on-Don,gasoline,automatic,FWD,240800,DE,1.2,75,22
25352,Kia,Rio    ,1550000,Rostov-on-Don,gasoline,manual,FWD,115378,KR,1.6,123,5
25353,Lada,Granta    ,620000,Nizhny Novgorod,gasoline,manual,FWD,100000,RUS,1.6,106,7
25354,Hyundai,Accent    ,375000,Rostov-on-Don,gasoline,manual,FWD,220000,KR,1.5,102,18
25355,Daewoo,Nexia    ,500000,Rostov-on-Don,gasoline,manual,FWD,76500,KR,1.6,109,14
25356,Nissan,Primera    ,220000,Rostov-on-Don,gasoline,manual,FWD,238000,JP,2.0,115,32
25357,Daewoo,Matiz    ,170000,Rostov-on-Don,gasoline,manual,FWD,95000,KR,0.8,51,18
25358,Jaguar,XF    ,1350000,Rostov-on-Don,gasoline,automatic,RWD,140000,UK,2.0,240,12
25359,Infiniti,QX60    ,2980000,Rostov-on-Don,gasoline,CVT,4WD,159000,JP,3.5,262,6
